DEP	AR	CT	COM	LEG	JO	EFF	DTR	MOD	C_LOFF	C_LANC	NBCOM	RANGCOM	COMECH	POPECH	SUECH	DEPANC	ARRANC	CTANC	TNCCOFF	NCCOFF	TNCCANC	NCCANC
27	1	18	014	A15-12-2005		01-01-2006	01-01-2006	420									273		1	Amfreville-sur-Iton		
27	1	14	015	A15-12-2005		01-01-2006	01-01-2006	420									273		1	Andé		
27	2	22	019	A20-12-2016		01-01-2017	01-01-2017	420									273		1	Armentières-sur-Avre		
27		12	022	A17-12-2015	31-01-2016	01-01-2016	01-01-2016	331					27022						1	Aubevoye		
27	1	12	022	A17-12-2015	31-01-2016	01-01-2016	01-01-2016	341			3	1	27022						2	Val d'Hazey		
27	1	12	022	A17-12-2015	31-01-2016	01-01-2016	01-01-2016	341			3	3	27687						2	Val d'Hazey		
27	1	12	022	A17-12-2015	31-01-2016	01-01-2016	01-01-2016	341			3	2	27519						2	Val d'Hazey		
27	3		024	A30-03-1973	02-05-1973	01-04-1973	01-04-1973	110											2	Roncenay-Authenay	0	Authenay
27	3		024	A30-03-1973	02-05-1973	01-04-1973	01-04-1973	320			1	1	27494						2	Roncenay-Authenay		
27			024	A23-11-2015	27-12-2015	01-01-2016	01-01-2016	331					27198						2	Roncenay-Authenay		
27	1	12	025	A21-12-1970	02-02-1971	01-03-1971	01-03-1971	110											1	Autheuil-Authouillet	0	Autheuil
27	1	12	025	A21-12-1970	02-02-1971	01-03-1971	01-03-1971	320			1	1	27029						1	Autheuil-Authouillet		
27			029	A21-12-1970	02-02-1971	01-03-1971	01-03-1971	310					27025						1	Authouillet		
27			030	A22-06-1964	03-01-1965	01-01-1965	01-01-1965	310					27427						1	Auvergny		
27		22	032	A23-11-2015	27-12-2015	01-01-2016	01-01-2016	331					27032						1	Avrilly		
27	3	22	032	A23-11-2015	27-12-2015	01-01-2016	01-01-2016	341			3	3	27634						0	Chambois		
27	3	22	032	A23-11-2015	27-12-2015	01-01-2016	01-01-2016	341			3	1	27032						0	Chambois		
27	3	22	032	A23-11-2015	27-12-2015	01-01-2016	01-01-2016	341			3	2	27172						0	Chambois		
27	2	22	032	A20-12-2016		01-01-2017	01-01-2017	420									273		0	Chambois		
27	2	15	033	A20-12-2016		01-01-2017	01-01-2017	420									273		0	Bacquepuis		
27	2	22	036	A20-12-2016		01-01-2017	01-01-2017	420									273		0	Bâlines		
27	2	22	038	A20-12-2016		01-01-2017	01-01-2017	420									273		4	Barils		
27			041	A09-12-2015	31-12-2015	01-01-2016	01-01-2016	331					27049						3	Barre-en-Ouche		
27	2	06	043	A20-12-2016		01-01-2017	01-01-2017	420									273		4	Baux-de-Breteuil		
27	1	13	045	D16-03-1950	21-03-1950	22-03-1950	22-03-1950	100											0	Bazincourt-sur-Epte	0	Bazincourt
27	1	19	048	D24-04-1944	27-04-1944	28-04-1944	28-04-1944	100											0	Beauficel-en-Lyons	0	Beauficel
27		02	049	A09-12-2015	31-12-2015	01-01-2016	01-01-2016	331					27049						0	Beaumesnil		
27	2	02	049	A09-12-2015	31-12-2015	01-01-2016	01-01-2016	341			16	10	27362						0	Mesnil-en-Ouche		
27	2	02	049	A09-12-2015	31-12-2015	01-01-2016	01-01-2016	341			16	11	27499						0	Mesnil-en-Ouche		
27	2	02	049	A09-12-2015	31-12-2015	01-01-2016	01-01-2016	341			16	12	27513						0	Mesnil-en-Ouche		
27	2	02	049	A09-12-2015	31-12-2015	01-01-2016	01-01-2016	341			16	13	27515						0	Mesnil-en-Ouche		
27	2	02	049	A09-12-2015	31-12-2015	01-01-2016	01-01-2016	341			16	14	27566						0	Mesnil-en-Ouche		
27	2	02	049	A09-12-2015	31-12-2015	01-01-2016	01-01-2016	341			16	15	27596						0	Mesnil-en-Ouche		
27	2	02	049	A09-12-2015	31-12-2015	01-01-2016	01-01-2016	341			16	16	27628						0	Mesnil-en-Ouche		
27	2	02	049	A09-12-2015	31-12-2015	01-01-2016	01-01-2016	341			16	1	27007						0	Mesnil-en-Ouche		
27	2	02	049	A09-12-2015	31-12-2015	01-01-2016	01-01-2016	341			16	2	27041						0	Mesnil-en-Ouche		
27	2	02	049	A09-12-2015	31-12-2015	01-01-2016	01-01-2016	341			16	3	27049						0	Mesnil-en-Ouche		
27	2	02	049	A09-12-2015	31-12-2015	01-01-2016	01-01-2016	341			16	4	27088						0	Mesnil-en-Ouche		
27	2	02	049	A09-12-2015	31-12-2015	01-01-2016	01-01-2016	341			16	5	27221						0	Mesnil-en-Ouche		
27	2	02	049	A09-12-2015	31-12-2015	01-01-2016	01-01-2016	341			16	6	27283						0	Mesnil-en-Ouche		
27	2	02	049	A09-12-2015	31-12-2015	01-01-2016	01-01-2016	341			16	7	27292						0	Mesnil-en-Ouche		
27	2	02	049	A09-12-2015	31-12-2015	01-01-2016	01-01-2016	341			16	8	27296						0	Mesnil-en-Ouche		
27	2	02	049	A09-12-2015	31-12-2015	01-01-2016	01-01-2016	341			16	9	27356						0	Mesnil-en-Ouche		
27	2	05	053	A15-12-2005		01-01-2006	01-01-2006	420									273		2	Bec-Thomas		
27	2	06	054	A20-12-2016		01-01-2017	01-01-2017	420									273		0	Bémécourt		
27	2	15	055	A20-12-2016		01-01-2017	01-01-2017	420									273		0	Bérengeville-la-Campagne		
27	2	15	057	A20-12-2016		01-01-2017	01-01-2017	420									273		0	Bernienville		
27	1		058	D28-05-1946	30-05-1946	31-05-1946	31-05-1946	100											0	Bernières-sur-Seine	0	Bernières
27			058	A03-08-2016	26-10-2016	01-01-2017	01-01-2017	331					27676						0	Bernières-sur-Seine		
27			060	A04-12-2015	31-12-2015	01-01-2016	01-01-2016	331					27213						0	Berthenonville		
27		05	062	A03-08-2016	27-10-2016	01-01-2017	01-01-2017	331					27062						0	Berville-en-Roumois		
27	2	05	062	A03-08-2016	27-10-2016	01-01-2017	01-01-2017	341			3	3	27344						4	Monts du Roumois		
27	2	05	062	A03-08-2016	27-10-2016	01-01-2017	01-01-2017	341			3	2	27092						4	Monts du Roumois		
27	2	05	062	A03-08-2016	27-10-2016	01-01-2017	01-01-2017	341			3	1	27062						4	Monts du Roumois		
27	2	06	068	A20-12-2016		01-01-2017	01-01-2017	420									273		0	Bois-Anzeray		
27	2	06	069	A20-12-2016		01-01-2017	01-01-2017	420									273		0	Bois-Arnault		
27	2	06	075	A20-12-2016		01-01-2017	01-01-2017	420									273		0	Bois-Normand-près-Lyre		
27	1	16	076	A20-12-2016		01-01-2017	01-01-2017	420									273		0	Boisset-les-Prévanches		
27	3	16	078	A19-11-1943		01-12-1943	01-12-1943	320			2	2	27621						3	Boissière		
27	3	16	078	A19-11-1943		01-12-1943	01-12-1943	320			2	1	27111						3	Boissière		
27	3	16	078	A25-10-1947	18-12-1947	19-12-1947	19-12-1947	230					27111						3	Boissière		
27	3	16	078	A25-10-1947	18-12-1947	19-12-1947	19-12-1947	230					27621						3	Boissière		
27	1	16	078	A20-12-2016		01-01-2017	01-01-2017	420									273		3	Boissière		
27			080	A31-12-1971	19-02-1972	01-01-1972	01-01-1972	330					27416						0	Boissy-sur-Damville		
27			080	A20-06-1978		01-07-1978	01-07-1978	350					27416						0	Boissy-sur-Damville		
27	3	08	082	D14-03-1967	19-03-1967	20-03-1967	20-03-1967	100											3	Bonneville-sur-Iton	0	Bonneville
27			084	A09-12-2015	31-12-2015	01-01-2016	01-01-2016	331					27105						0	Bosc-Bénard-Commin		
27		05	085	A14-10-2015	27-12-2015	01-01-2016	01-01-2016	331					27085						0	Bosc-Bénard-Crescy		
27	2	05	085	A14-10-2015	27-12-2015	01-01-2016	01-01-2016	341			3	1	27085						0	Flancourt-Crescy-en-Roumois		
27	2	05	085	A14-10-2015	27-12-2015	01-01-2016	01-01-2016	341			3	2	27223						0	Flancourt-Crescy-en-Roumois		
27	2	05	085	A14-10-2015	27-12-2015	01-01-2016	01-01-2016	341			3	3	27244						0	Flancourt-Crescy-en-Roumois		
27			086	A25-05-1964	03-01-1965	01-01-1965	01-01-1965	310					27105						0	Boscherville		
27			087	A12-12-1964	17-02-1965	01-01-1965	01-01-1965	310					27138						2	Bosc-Morel		
27			088	A09-12-2015	31-12-2015	01-01-2016	01-01-2016	331					27049						0	Bosc-Renoult-en-Ouche		
27		05	089	A03-08-2016	26-10-2016	01-01-2017	01-01-2017	331					27089						0	Bosc-Renoult-en-Roumois		
27	2	05	089	A03-08-2016	26-10-2016	01-01-2017	01-01-2017	341			2	1	27089						0	Thénouville		
27	2	05	089	A03-08-2016	26-10-2016	01-01-2017	01-01-2017	341			2	2	27626						0	Thénouville		
27		05	090	A03-08-2016	28-10-2016	01-01-2017	01-01-2017	331					27090						2	Bosc-Roger-en-Roumois		
27	2	05	090	A03-08-2016	28-10-2016	01-01-2017	01-01-2017	341			2	1	27090						0	Bosroumois		
27	2	05	090	A03-08-2016	28-10-2016	01-01-2017	01-01-2017	341			2	2	27093						0	Bosroumois		
27			092	A03-08-2016	27-10-2016	01-01-2017	01-01-2017	331					27062						0	Bosguérard-de-Marcouville		
27			093	A03-08-2016	28-10-2016	01-01-2017	01-01-2017	331					27090						0	Bosnormand		
27	3	06	096	A25-05-1964A18-02-1965	06-03-1965	01-03-1965	01-03-1965	320			2	1	27272						4	Bottereaux		
27	3	06	096	A25-05-1964A18-02-1965	06-03-1965	01-03-1965	01-03-1965	320			2	2	27675						4	Bottereaux		
27	2	06	096	A20-12-2016		01-01-2017	01-01-2017	420									273		4	Bottereaux		
27	2	05	105	A25-05-1964	03-01-1965	01-01-1965	01-01-1965	320			1	1	27086						0	Bourgtheroulde		
27	2	05	105	A11-04-1973	04-05-1973	01-05-1973	01-05-1973	110											0	Bourgtheroulde-Infreville	0	Bourgtheroulde
27	2	05	105	A11-04-1973	04-05-1973	01-05-1973	01-05-1973	320			1	1	27352						0	Bourgtheroulde-Infreville		
27		05	105	A09-12-2015	31-12-2015	01-01-2016	01-01-2016	331					27105						0	Bourgtheroulde-Infreville		
27	2	05	105	A09-12-2015	31-12-2015	01-01-2016	01-01-2016	341			3	3	27637						0	Grand Bourgtheroulde		
27	2	05	105	A09-12-2015	31-12-2015	01-01-2016	01-01-2016	341			3	2	27105						0	Grand Bourgtheroulde		
27	2	05	105	A09-12-2015	31-12-2015	01-01-2016	01-01-2016	341			3	1	27084						0	Grand Bourgtheroulde		
27	2	03	106	A14-12-1964	11-02-1965	01-01-1965	01-01-1965	110											0	Bournainville-Faverolles	0	Bournainville
27	2	03	106	A14-12-1964	11-02-1965	01-01-1965	01-01-1965	320			1	1	27236						0	Bournainville-Faverolles		
27		04	107	A23-11-2015	26-12-2015	01-01-2016	01-01-2016	331					27107						0	Bourneville		
27	2	04	107	A23-11-2015	26-12-2015	01-01-2016	01-01-2016	341			2	2	27526						0	Bourneville-Sainte-Croix		
27	2	04	107	A23-11-2015	26-12-2015	01-01-2016	01-01-2016	341			2	1	27107						0	Bourneville-Sainte-Croix		
27	2	22	108	A20-12-2016		01-01-2017	01-01-2017	420									273		0	Bourth		
27	3	20	111	A19-11-1943		01-12-1943	01-12-1943	310					27078						0	Bretagnolles		
27	3	20	111	A25-10-1947	18-12-1947	19-12-1947	19-12-1947	210					27078						0	Bretagnolles		
27		06	112	A09-12-2015	31-12-2015	01-01-2016	01-01-2016	331					27112						0	Breteuil		
27	3	06	112	A09-12-2015	31-12-2015	01-01-2016	01-01-2016	341			3	2	27159						0	Breteuil		
27	3	06	112	A09-12-2015	31-12-2015	01-01-2016	01-01-2016	341			3	1	27112						0	Breteuil		
27	3	06	112	A09-12-2015	31-12-2015	01-01-2016	01-01-2016	341			3	3	27305						0	Breteuil		
27	2	06	112	A20-12-2016		01-01-2017	01-01-2017	420									273		0	Breteuil		
27	1	16	114	A20-12-2016		01-01-2017	01-01-2017	420									273		0	Breuilpont		
27	2	22	115	A20-12-2016		01-01-2017	01-01-2017	420									273		0	Breux-sur-Avre		
27	2	15	118	A20-12-2016		01-01-2017	01-01-2017	420									273		0	Brosville		
27	1	16	119	A20-12-2016		01-01-2017	01-01-2017	420									273		0	Bueil		
27			121	A04-12-2015	31-12-2015	01-01-2016	01-01-2016	331					27213						0	Bus-Saint-Rémy		
27			122	A04-12-2015	31-12-2015	01-01-2016	01-01-2016	331					27213						0	Cahaignes		
27	1	16	123	A20-12-2016		01-01-2017	01-01-2017	420									273		0	Caillouet-Orgeville		
27	2	15	127	A20-12-2016		01-01-2017	01-01-2017	420									273		0	Canappeville		
27			128	A04-12-2015	31-12-2015	01-01-2016	01-01-2016	331					27213						0	Cantiers		
27	2	02	129	A21-02-1972	16-03-1972	01-03-1972	01-03-1972	110											0	Caorches-Saint-Nicolas	0	Caorches
27	2	02	129	A21-02-1972	16-03-1972	01-03-1972	01-03-1972	320			1	1	27575						0	Caorches-Saint-Nicolas		
27			131	A03-08-2016	26-10-2016	01-01-2017	01-01-2017	331					27425						0	Carsix		
27	2	15	135	A20-12-2016		01-01-2017	01-01-2017	420									273		0	Cesseville		
27	1	16	136	A20-12-2016		01-01-2017	01-01-2017	420									273		0	Chaignes		
27	2	06	137	A20-12-2016		01-01-2017	01-01-2017	420									273		0	Chaise-Dieu-du-Theil		
27	2	06	138	A12-12-1964	17-02-1965	01-01-1965	01-01-1965	320			1	1	27087						0	Chamblac		
27	2	06	139	A20-12-2016		01-01-2017	01-01-2017	420									273		0	Chambord		
27	1	16	140	A20-12-2016		01-01-2017	01-01-2017	420									273		0	Chambray		
27	2	06	143	A20-12-2016		01-01-2017	01-01-2017	420									273		0	Champignolles		
27			145	A23-11-2015	27-12-2015	01-01-2016	01-01-2016	331					27157						0	Chanteloup		
27			150	A03-08-2016	27-10-2016	01-01-2017	01-01-2017	331					27554						3	Chapelle-Réanville		
27	1	13	153	A11-12-1972	14-01-1973	01-01-1973	01-01-1973	340			1	1	27479						0	Chauvincourt		
27	1	13	153	D26-12-1974	31-12-1974	01-01-1975	01-01-1975	100											0	Chauvincourt-Provemont	0	Chauvincourt
27	2	22	155	A20-12-2016		01-01-2017	01-01-2017	420									273		0	Chennebrun		
27	2	06	156	A20-12-2016		01-01-2017	01-01-2017	420									273		0	Chéronvilliers		
27		89	157	A23-11-2015	27-12-2015	01-01-2016	01-01-2016	331					27157						2	Chesne		
27	3	89	157	A23-11-2015	27-12-2015	01-01-2016	01-01-2016	341			4	4	27532						0	Marbois		
27	3	89	157	A23-11-2015	27-12-2015	01-01-2016	01-01-2016	341			4	3	27225						0	Marbois		
27	3	89	157	A23-11-2015	27-12-2015	01-01-2016	01-01-2016	341			4	2	27157						0	Marbois		
27	3	89	157	A23-11-2015	27-12-2015	01-01-2016	01-01-2016	341			4	1	27145						0	Marbois		
27	2	89	157	A20-12-2016		01-01-2017	01-01-2017	420									273		0	Marbois		
27			159	A09-12-2015	31-12-2015	01-01-2016	01-01-2016	331					27112						0	Cintray		
27			160	A04-12-2015	31-12-2015	01-01-2016	01-01-2016	331					27213						0	Civières		
27	3		166	A08-02-2001		11-03-2001	11-03-2001	610					27578	0	0				0	Condé-sur-Iton		
27			166	A23-11-2015	27-12-2015	01-01-2016	01-01-2016	331					27198						0	Condé-sur-Iton		
27	1	16	171	A20-12-2016		01-01-2017	01-01-2017	420									273		2	Cormier		
27			172	A23-11-2015	27-12-2015	01-01-2016	01-01-2016	331					27032						0	Corneuil		
27			178	A23-08-1972	16-09-1972	01-10-1972	01-10-1972	310					27693						0	Coulonges		
27	2	22	182	A20-12-2016		01-01-2017	01-01-2017	420									273		0	Courteilles		
27	1	18	184	A15-12-2005		01-01-2006	01-01-2006	420									273		0	Crasville		
27	2	15	185	A20-12-2016		01-01-2017	01-01-2017	420									273		0	Crestot		
27			186	A31-12-1971	19-02-1972	01-01-1972	01-01-1972	330					27416						0	Créton		
27			186	A20-06-1978		01-07-1978	01-07-1978	350					27416						0	Créton		
27	2	15	187	A20-12-2016		01-01-2017	01-01-2017	420									273		0	Criquebeuf-la-Campagne		
27	1	16	190	A20-12-2016		01-01-2017	01-01-2017	420									273		0	Croisy-sur-Eure		
27		12	191	A04-12-2015	31-12-2015	01-01-2016	01-01-2016	331					27191						3	Croix-Saint-Leufroy		
27	1	12	191	A04-12-2015	31-12-2015	01-01-2016	01-01-2016	341			3	3	27250						0	Clef Vallée d'Eure		
27	1	12	191	A04-12-2015	31-12-2015	01-01-2016	01-01-2016	341			3	1	27191						0	Clef Vallée d'Eure		
27	1	12	191	A04-12-2015	31-12-2015	01-01-2016	01-01-2016	341			3	2	27211						0	Clef Vallée d'Eure		
27	2	15	192	A20-12-2016		01-01-2017	01-01-2017	420									273		0	Crosville-la-Vieille		
27	3		195	A14-11-2000		11-03-2001	11-03-2001	610					27578	0	1				0	Dame-Marie		
27	3		195	A14-11-2000		11-03-2001	11-03-2001	630					27578	0	0				0	Dame-Marie		
27			195	A23-11-2015	27-12-2015	01-01-2016	01-01-2016	331					27578						0	Dame-Marie		
27			197	A04-12-2015	31-12-2015	01-01-2016	01-01-2016	331					27213						0	Dampsmesnil		
27	3	88	198	A10-12-1973	17-01-1974	01-01-1974	01-01-1974	320			1	1	27409						0	Damville		
27		88	198	A23-11-2015	27-12-2015	01-01-2016	01-01-2016	331					27198						0	Damville		
27	3	88	198	A23-11-2015	27-12-2015	01-01-2016	01-01-2016	341			6	3	27198						0	Mesnils-sur-Iton		
27	3	88	198	A23-11-2015	27-12-2015	01-01-2016	01-01-2016	341			6	6	27503						0	Mesnils-sur-Iton		
27	3	88	198	A23-11-2015	27-12-2015	01-01-2016	01-01-2016	341			6	5	27387						0	Mesnils-sur-Iton		
27	3	88	198	A23-11-2015	27-12-2015	01-01-2016	01-01-2016	341			6	4	27293						0	Mesnils-sur-Iton		
27	3	88	198	A23-11-2015	27-12-2015	01-01-2016	01-01-2016	341			6	1	27024						0	Mesnils-sur-Iton		
27	3	88	198	A23-11-2015	27-12-2015	01-01-2016	01-01-2016	341			6	2	27166						0	Mesnils-sur-Iton		
27	2	88	198	A20-12-2016		01-01-2017	01-01-2017	420									273		0	Mesnils-sur-Iton		
27	2	15	201	A20-12-2016		01-01-2017	01-01-2017	420									273		0	Daubeuf-la-Campagne		
27	1	16	203	A20-12-2016		01-01-2017	01-01-2017	420									273		0	Douains		
27	1	13	204	D09-04-1970	12-04-1970	13-04-1970	13-04-1970	100											0	Doudeauville-en-Vexin	0	Doudeauville
27	3	22	206	A21-06-1974	14-07-197420-08-1974	01-07-1974	01-07-1974	320			1	1	27450						0	Droisy		
27			211	A04-12-2015	31-12-2015	01-01-2016	01-01-2016	331					27191						1	Écardenville-sur-Eure		
27	2	15	212	A20-12-2016		01-01-2017	01-01-2017	420									273		1	Écauville		
27		01	213	A04-12-2015	31-12-2015	01-01-2016	01-01-2016	331					27213						1	Écos		
27	1	01	213	A04-12-2015	31-12-2015	01-01-2016	01-01-2016	341			14	11	27264						0	Vexin-sur-Epte		
27	1	01	213	A04-12-2015	31-12-2015	01-01-2016	01-01-2016	341			14	6	27197						0	Vexin-sur-Epte		
27	1	01	213	A04-12-2015	31-12-2015	01-01-2016	01-01-2016	341			14	5	27160						0	Vexin-sur-Epte		
27	1	01	213	A04-12-2015	31-12-2015	01-01-2016	01-01-2016	341			14	14	27653						0	Vexin-sur-Epte		
27	1	01	213	A04-12-2015	31-12-2015	01-01-2016	01-01-2016	341			14	13	27449						0	Vexin-sur-Epte		
27	1	01	213	A04-12-2015	31-12-2015	01-01-2016	01-01-2016	341			14	12	27308						0	Vexin-sur-Epte		
27	1	01	213	A04-12-2015	31-12-2015	01-01-2016	01-01-2016	341			14	7	27213						0	Vexin-sur-Epte		
27	1	01	213	A04-12-2015	31-12-2015	01-01-2016	01-01-2016	341			14	10	27262						0	Vexin-sur-Epte		
27	1	01	213	A04-12-2015	31-12-2015	01-01-2016	01-01-2016	341			14	9	27257						0	Vexin-sur-Epte		
27	1	01	213	A04-12-2015	31-12-2015	01-01-2016	01-01-2016	341			14	8	27255						0	Vexin-sur-Epte		
27	1	01	213	A04-12-2015	31-12-2015	01-01-2016	01-01-2016	341			14	1	27060						0	Vexin-sur-Epte		
27	1	01	213	A04-12-2015	31-12-2015	01-01-2016	01-01-2016	341			14	2	27121						0	Vexin-sur-Epte		
27	1	01	213	A04-12-2015	31-12-2015	01-01-2016	01-01-2016	341			14	3	27122						0	Vexin-sur-Epte		
27	1	01	213	A04-12-2015	31-12-2015	01-01-2016	01-01-2016	341			14	4	27128						0	Vexin-sur-Epte		
27	2	15	215	A20-12-2016		01-01-2017	01-01-2017	420									273		1	Ecquetot		
27	2	15	217	A20-12-2016		01-01-2017	01-01-2017	420									273		1	Émanville		
27	2	15	219	A20-12-2016		01-01-2017	01-01-2017	420									273		1	Épégard		
27			221	A09-12-2015	31-12-2015	01-01-2016	01-01-2016	331					27049						1	Épinay		
27			223	A14-10-2015	27-12-2015	01-01-2016	01-01-2016	331					27085						1	Épreville-en-Roumois		
27	2	15	224	A20-12-2016		01-01-2017	01-01-2017	420									273		1	Épreville-près-le-Neubourg		
27			225	A23-11-2015	27-12-2015	01-01-2016	01-01-2016	331					27157						4	Essarts		
27	3	99	229	A12-07-1988		01-08-1988	01-08-1988	610					27234	0	14				1	Évreux		
27	3	99	229	A12-07-1988		01-08-1988	01-08-1988	630					27234	0	15				1	Évreux		
27	1	16	231	A20-12-2016		01-01-2017	01-01-2017	420									273		0	Fains		
27	3	11	234	A12-07-1988		01-08-1988	01-08-1988	610					27229	0	15				0	Fauville		
27	3	11	234	A12-07-1988		01-08-1988	01-08-1988	630					27229	0	14				0	Fauville		
27			236	A14-12-1964	11-02-1965	01-01-1965	01-01-1965	310					27106						0	Faverolles-les-Mares		
27	2	15	241	A20-12-2016		01-01-2017	01-01-2017	420									273		0	Feuguerolles		
27			244	A14-10-2015	27-12-2015	01-01-2016	01-01-2016	331					27085						0	Flancourt-Catelon		
27			250	A04-12-2015	31-12-2015	01-01-2016	01-01-2016	331					27191						0	Fontaine-Heudebourg		
27			253	A03-08-2016	26-10-2016	01-01-2017	01-01-2017	331					27425						0	Fontaine-la-Soret		
27	1	16	254	A20-12-2016		01-01-2017	01-01-2017	420									273		0	Fontaine-sous-Jouy		
27	1		255	D16-11-2015		19-11-2015	19-11-2015	100											0	Fontenay-en-Vexin	0	Fontenay
27			255	A04-12-2015	31-12-2015	01-01-2016	01-01-2016	331					27213						0	Fontenay-en-Vexin		
27			257	A04-12-2015	31-12-2015	01-01-2016	01-01-2016	331					27213						0	Forêt-la-Folie		
27	2	05	261	A15-12-2005		01-01-2006	01-01-2006	420									273		0	Fouqueville		
27			262	A04-12-2015	31-12-2015	01-01-2016	01-01-2016	331					27213						0	Fourges		
27	1		264	D21-12-1961	27-12-1961	28-12-1961	28-12-1961	100											0	Fours-en-Vexin	0	Fours
27			264	A04-12-2015	31-12-2015	01-01-2016	01-01-2016	331					27213						0	Fours-en-Vexin		
27			265	A03-08-2016	28-10-2016	01-01-2017	01-01-2017	331					27679						0	Francheville		
27			272	A25-05-1964A18-02-1965	06-03-1965	01-03-1965	01-03-1965	310					27096						4	Frétils		
27	1	16	273	A20-12-2016		01-01-2017	01-01-2017	420									273		0	Gadencourt		
27			274	A03-08-2016	28-10-2016	01-01-2017	01-01-2017	331					27294						0	Gaillardbois-Cressenville		
27		20	277	A17-12-2015	31-01-2016	01-01-2016	01-01-2016	331					27277						0	Garencières		
27	3	20	277	A17-12-2015	31-01-2016	01-01-2016	01-01-2016	341			2	2	27484						3	Baronnie		
27	3	20	277	A17-12-2015	31-01-2016	01-01-2016	01-01-2016	341			2	1	27277						3	Baronnie		
27	3	20	278	D22-09-1948	24-09-1948	25-09-1948	25-09-1948	100											0	Garennes-sur-Eure	0	Garennes
27			283	A09-12-2015	31-12-2015	01-01-2016	01-01-2016	331					27049						0	Gisay-la-Coudre		
27	2	22	291	A20-12-2016		01-01-2017	01-01-2017	420									273		0	Gournay-le-Guérin		
27			292	A09-12-2015	31-12-2015	01-01-2016	01-01-2016	331					27049						0	Gouttières		
27			293	A23-11-2015	27-12-2015	01-01-2016	01-01-2016	331					27198						0	Gouville		
27		19	294	A03-08-2016	28-10-2016	01-01-2017	01-01-2017	331					27294						0	Grainville		
27	1	19	294	A03-08-2016	28-10-2016	01-01-2017	01-01-2017	341			2	2	27294						0	Val d'Orger		
27	1	19	294	A03-08-2016	28-10-2016	01-01-2017	01-01-2017	341			2	1	27274						0	Val d'Orger		
